area_title,occ_title,tot_emp,emp_prse,jobs_1000,loc_quotient,h_mean,a_mean,mean_prse
North Dakota,"Surgeons, Except Ophthalmologists",50,27.2,0.107,0.43,#,#,12.4
North Dakota,Dental Hygienists,600,7.3,1.414,0.94,34.88,72550,2.6
North Dakota,"Acupuncturists and Healthcare Diagnosing or Treating Practitioners, All Other",60,36.6,0.136,0.55,23.72,49330,4.4
North Dakota,Clinical Laboratory Technologists and Technicians,1150,5,2.73,1.23,24.79,51570,1.5
North Dakota,Cardiovascular Technologists and Technicians,200,27,0.475,1.24,28.63,59550,3.2
North Dakota,Diagnostic Medical Sonographers,250,23.7,0.596,1.2,34.02,70760,1.5
North Dakota,Nuclear Medicine Technologists,70,30,0.164,1.33,36.6,76130,2.1
North Dakota,Radiologic Technologists and Technicians,790,11.8,1.859,1.32,26.63,55400,1.2
North Dakota,Magnetic Resonance Imaging Technologists,100,21.9,0.246,0.95,30.3,63020,2
North Dakota,Emergency Medical Technicians and Paramedics,890,14.3,2.103,1.19,16.9,35150,5.2
North Dakota,Dietetic Technicians,130,45.6,0.312,1.57,15.38,31990,3.7
North Dakota,Pharmacy Technicians,890,11.4,2.116,0.74,19.12,39770,1.7
North Dakota,Surgical Technologists,250,12,0.589,0.79,22.65,47110,2.1
North Dakota,Veterinary Technologists and Technicians,320,12.6,0.753,1,16.39,34090,3.3
North Dakota,Ophthalmic Medical Technicians,310,12.7,0.736,1.85,19.23,40000,2.1
North Dakota,Licensed Practical and Licensed Vocational Nurses,2520,5.2,5.975,1.26,22.48,46760,0.8
North Dakota,"Opticians, Dispensing",380,16,0.902,1.83,18.02,37470,2.1
North Dakota,Orthotists and Prosthetists,80,26.7,0.179,2.68,32.36,67300,1.3
North Dakota,"Medical Dosimetrists, Medical Records Specialists, and Health Technologists and Technicians, All Other",1130,14.9,2.674,1.18,23.99,49910,1.7
North Dakota,Athletic Trainers,150,11.1,0.344,1.77,*,46110,2.5
North Dakota,"Health Information Technologists, Medical Registrars, Surgical Assistants, and Healthcare Practitioners and Technical Workers, All Other",120,20.1,0.295,0.8,25.14,52290,5.6
North Dakota,Healthcare Support Occupations,17880,4,42.312,0.95,16.79,34920,0.8
North Dakota,Home Health and Personal Care Aides,6140,5.4,14.523,0.67,16.03,33330,1.7
North Dakota,Nursing Assistants,8020,6.3,18.989,1.96,16.5,34320,1
North Dakota,Orderlies,70,42.5,0.166,0.52,16.34,34000,2.5
North Dakota,Occupational Therapy Assistants,130,14.7,0.305,1,26.08,54240,3
North Dakota,Occupational Therapy Aides,50,25.5,0.128,2.49,19.62,40810,6.9
North Dakota,Physical Therapist Assistants,130,15.2,0.311,0.47,22.52,46830,4.2
North Dakota,Physical Therapist Aides,150,19.7,0.365,1.09,15.4,32040,4.5
North Dakota,Massage Therapists,200,25.8,0.48,0.66,19.85,41280,6.4
North Dakota,Dental Assistants,790,5.3,1.877,0.78,22.66,47140,3
North Dakota,Medical Assistants,410,14.6,0.979,0.2,17.87,37170,2.3
North Dakota,Medical Equipment Preparers,290,30.1,0.695,1.79,17.87,37170,1.7
North Dakota,Medical Transcriptionists,260,19.1,0.622,1.64,17.81,37050,2
North Dakota,Pharmacy Aides,100,35.5,0.232,0.92,15.2,31610,3.9
North Dakota,Veterinary Assistants and Laboratory Animal Caretakers,130,19.1,0.309,0.47,12.85,26720,3.3
North Dakota,Phlebotomists,420,17.3,0.988,1.13,16.42,34150,2
North Dakota,"Healthcare Support Workers, All Other",240,13.9,0.565,0.89,16.22,33750,5.4
North Dakota,Protective Service Occupations,6680,8.4,15.819,0.66,23.46,48800,1.9
North Dakota,First-Line Supervisors of Correctional Officers,70,8.1,0.173,0.55,31.23,64950,1.8
North Dakota,First-Line Supervisors of Police and Detectives,180,11.7,0.419,0.51,42.02,87400,1.3
North Dakota,First-Line Supervisors of Firefighting and Prevention Workers,170,36.1,0.414,0.87,35.01,72820,2.3
North Dakota,"Miscellaneous First-Line Supervisors, Protective Service Workers",160,12.9,0.374,0.67,27.82,57860,2.6
North Dakota,Firefighters,770,21.5,1.826,0.83,22.15,46080,3.9
North Dakota,Fire Inspectors and Investigators,40,29,0.094,1.01,30.99,64460,3.5
North Dakota,Bailiffs,170,2.9,0.409,3.06,14.82,30820,1.7
North Dakota,Correctional Officers and Jailers,690,9.3,1.623,0.56,22.2,46180,1.8
North Dakota,Detectives and Criminal Investigators,340,3.9,0.81,1.13,37.94,78920,1.1
North Dakota,Fish and Game Wardens,60,13.9,0.151,3.26,27.33,56850,3.2
North Dakota,Police and Sheriff's Patrol Officers,1550,14.7,3.669,0.81,28.26,58770,1.4
North Dakota,Gambling Surveillance Officers and Gambling Investigators,80,29.5,0.186,2.66,18.27,38000,8.2
North Dakota,Security Guards,1450,11.9,3.426,0.45,17.16,35690,3.9
North Dakota,Crossing Guards and Flaggers,**,**,**,**,15.21,31640,5.1
North Dakota,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",390,16.1,0.93,0.95,11.99,24940,4.2
North Dakota,Transportation Security Screeners,160,0,0.374,1.18,23.66,49210,1.7
North Dakota,"School Bus Monitors and Protective Service Workers, All Other",200,2.2,0.471,0.47,20.31,42240,2.4
North Dakota,Food Preparation and Serving Related Occupations,35070,1.9,83.004,0.9,12.76,26530,0.9
North Dakota,Chefs and Head Cooks,60,26.2,0.151,0.17,24.42,50800,2.8
North Dakota,First-Line Supervisors of Food Preparation and Serving Workers,2420,6,5.727,0.83,18.36,38190,1.8
North Dakota,"Cooks, Fast Food",520,49,1.235,0.34,11.75,24440,4.6
North Dakota,"Cooks, Institution and Cafeteria",1890,5.6,4.476,1.63,15.26,31740,1
North Dakota,"Cooks, Restaurant",3300,8.4,7.819,0.82,13.79,28690,2.1
